date,station_id,station_name,solar_radiation,sunshine_duration,mean_temperature,mean_cloud_cover
2020-01-01,108,서울,4.53,0.8,-2.2,8.9
2020-01-02,108,서울,3.47,0.0,1.0,7.9
2020-01-03,108,서울,10.1,8.8,-0.1,0.0
2020-01-04,108,서울,9.29,7.9,1.2,2.1
2020-01-05,108,서울,9.1,7.1,1.3,3.9
2020-01-06,108,서울,2.03,0.0,3.1,9.8
2020-01-07,108,서울,0.75,0.0,6.3,10.0
2020-01-08,108,서울,1.84,0.0,2.4,9.6
2020-01-09,108,서울,9.14,8.7,-1.2,1.6
2020-01-10,108,서울,9.39,7.5,-0.6,3.1
2020-01-11,108,서울,10.13,8.1,-0.1,3.6
2020-01-12,108,서울,10.33,8.6,-1.0,3.6
2020-01-13,108,서울,11.15,8.1,-2.9,1.4
2020-01-14,108,서울,10.06,8.5,-2.3,1.0
2020-01-15,108,서울,11.6,9.2,-2.7,0.1
2020-01-16,108,서울,10.75,8.3,-1.7,5.0
2020-01-17,108,서울,9.85,7.6,-0.6,4.8
2020-01-18,108,서울,11.38,9.1,0.3,2.1
2020-01-19,108,서울,6.08,4.8,1.9,4.8
2020-01-20,108,서울,10.24,8.7,0.7,2.3
2020-01-21,108,서울,11.55,9.2,-0.4,2.9
2020-01-22,108,서울,6.8,3.7,3.0,7.8
2020-01-23,108,서울,10.73,8.8,4.6,3.4
2020-01-24,108,서울,10.53,8.8,2.8,3.0
2020-01-25,108,서울,7.86,3.6,4.3,7.4
2020-01-26,108,서울,11.21,7.3,5.5,5.8
2020-01-27,108,서울,2.76,0.0,5.9,9.5
2020-01-28,108,서울,3.98,0.0,6.8,7.3
2020-01-29,108,서울,7.3,3.1,6.0,6.6
2020-01-30,108,서울,9.24,5.5,5.2,4.0
2020-01-31,108,서울,9.41,6.1,3.9,4.8
2020-02-01,108,서울,7.17,5.3,2.6,3.4
2020-02-02,108,서울,8.39,4.8,1.5,6.1
2020-02-03,108,서울,13.56,9.6,-0.4,1.5
2020-02-04,108,서울,10.01,6.4,-1.6,3.9
2020-02-05,108,서울,14.82,9.7,-8.3,0.0
2020-02-06,108,서울,13.97,9.7,-6.4,0.9
2020-02-07,108,서울,10.14,6.1,-1.7,8.9
2020-02-08,108,서울,13.89,9.6,-0.1,2.5
2020-02-09,108,서울,14.33,9.6,-0.5,2.8
2020-02-10,108,서울,14.22,9.7,4.0,1.1
2020-02-11,108,서울,10.91,7.6,6.8,2.3
2020-02-12,108,서울,2.86,0.0,7.4,9.9
2020-02-13,108,서울,6.43,1.3,6.5,9.1
2020-02-14,108,서울,13.13,8.7,8.1,2.1
2020-02-15,108,서울,8.77,5.0,9.8,5.8
2020-02-16,108,서울,4.14,1.6,-1.4,8.9
2020-02-17,108,서울,7.08,3.2,-5.9,6.5
2020-02-18,108,서울,16.78,10.1,-4.1,0.0
2020-02-19,108,서울,12.13,7.4,1.0,6.0
2020-02-20,108,서울,13.71,9.4,4.6,2.5
2020-02-21,108,서울,6.5,1.1,6.7,9.3
2020-02-22,108,서울,9.06,5.9,4.0,5.9
2020-02-23,108,서울,17.37,10.2,2.5,0.9
2020-02-24,108,서울,13.21,7.7,7.0,7.0
2020-02-25,108,서울,4.11,0.6,6.7,7.5
2020-02-26,108,서울,10.45,4.8,6.4,5.3
2020-02-27,108,서울,16.77,10.4,6.1,2.6
2020-02-28,108,서울,2.41,0.0,4.5,9.8
2020-02-29,108,서울,17.12,9.5,7.7,3.0
2020-03-01,108,서울,5.4,0.2,5.8,8.1
2020-03-02,108,서울,17.08,10.0,3.4,1.6
2020-03-03,108,서울,10.62,4.1,4.8,6.5
2020-03-04,108,서울,10.41,6.6,2.2,5.1
2020-03-05,108,서울,19.25,10.9,1.4,0.0
2020-03-06,108,서울,16.82,10.6,3.7,2.5
2020-03-07,108,서울,13.0,5.9,7.0,5.4
2020-03-08,108,서울,18.27,10.7,9.3,0.3
2020-03-09,108,서울,14.19,7.1,11.1,6.5
2020-03-10,108,서울,2.72,0.0,6.4,7.5
2020-03-11,108,서울,20.72,11.2,3.8,0.0
2020-03-12,108,서울,14.32,8.1,6.8,4.0
2020-03-13,108,서울,17.82,9.7,4.9,6.6
2020-03-14,108,서울,18.6,10.0,3.6,2.1
2020-03-15,108,서울,17.29,8.5,4.0,3.1
2020-03-16,108,서울,21.18,11.3,3.6,1.0
2020-03-17,108,서울,6.89,4.2,6.6,4.8
2020-03-18,108,서울,20.66,11.1,10.0,0.0
2020-03-19,108,서울,15.51,7.7,9.1,3.4
2020-03-20,108,서울,20.58,11.0,8.8,0.4
2020-03-21,108,서울,14.83,6.1,12.8,6.9
2020-03-22,108,서울,22.54,11.6,11.0,0.1
2020-03-23,108,서울,20.72,11.5,10.6,0.0
2020-03-24,108,서울,21.06,11.5,11.4,0.0
2020-03-25,108,서울,19.29,9.2,12.5,4.0
2020-03-26,108,서울,11.97,4.3,14.8,6.9
2020-03-27,108,서울,17.04,7.4,11.9,5.1
2020-03-28,108,서울,19.87,9.1,7.7,5.1
2020-03-29,108,서울,23.12,11.6,8.7,1.5
2020-03-30,108,서울,22.73,11.7,10.2,0.9
2020-03-31,108,서울,20.68,10.0,11.9,5.5
2020-04-01,108,서울,19.12,8.6,11.3,3.5
2020-04-02,108,서울,21.25,10.6,9.3,2.6
2020-04-03,108,서울,22.56,10.7,10.0,1.3
2020-04-04,108,서울,23.33,10.4,8.9,0.8
2020-04-05,108,서울,24.58,12.1,7.2,0.0
2020-04-06,108,서울,22.51,11.4,9.3,3.5
2020-04-07,108,서울,19.3,9.0,10.6,2.1
2020-04-08,108,서울,24.86,12.3,9.4,0.0
2020-04-09,108,서울,24.79,11.8,8.9,1.3
2020-04-10,108,서울,21.07,9.2,10.7,4.8
2020-04-11,108,서울,19.4,8.8,9.9,4.8
2020-04-12,108,서울,19.25,8.3,9.9,3.1
2020-04-13,108,서울,26.02,12.2,12.4,1.9
2020-04-14,108,서울,25.93,12.1,13.0,1.3
2020-04-15,108,서울,21.49,10.0,13.2,5.4
2020-04-16,108,서울,22.96,10.6,16.0,2.9
2020-04-17,108,서울,4.23,0.3,12.5,9.1
2020-04-18,108,서울,23.09,10.4,13.5,2.6
2020-04-19,108,서울,5.25,0.3,12.3,9.5
2020-04-20,108,서울,7.34,1.3,10.0,7.4
2020-04-21,108,서울,23.63,10.1,7.4,3.6
2020-04-22,108,서울,15.89,5.3,6.0,4.1
2020-04-23,108,서울,25.72,11.8,7.9,1.6
2020-04-24,108,서울,26.61,12.0,9.9,1.8
2020-04-25,108,서울,18.9,8.5,13.1,3.3
2020-04-26,108,서울,28.36,12.5,12.3,0.8
2020-04-27,108,서울,22.98,9.7,12.9,3.4
2020-04-28,108,서울,26.97,12.6,13.9,0.0
2020-04-29,108,서울,26.1,12.2,14.9,0.4
2020-04-30,108,서울,24.03,8.2,17.1,5.3
2020-05-01,108,서울,18.96,6.1,20.2,6.6
2020-05-02,108,서울,9.43,0.2,20.3,9.0
2020-05-03,108,서울,19.41,5.9,21.8,7.0
2020-05-04,108,서울,25.42,10.1,20.2,3.4
2020-05-05,108,서울,9.41,3.3,16.0,5.4
2020-05-06,108,서울,28.51,12.8,19.4,1.8
2020-05-07,108,서울,23.93,8.7,20.7,6.8
2020-05-08,108,서울,23.26,7.5,19.9,7.4
2020-05-09,108,서울,3.0,0.0,14.2,10.0
2020-05-10,108,서울,6.77,0.4,14.4,9.0
2020-05-11,108,서울,22.98,7.2,16.5,8.1
2020-05-12,108,서울,13.6,5.0,14.3,3.3
2020-05-13,108,서울,29.7,13.0,16.1,0.6
2020-05-14,108,서울,20.64,6.6,19.3,8.3
2020-05-15,108,서울,3.43,0.0,16.1,10.0
2020-05-16,108,서울,7.6,0.6,16.7,9.5
2020-05-17,108,서울,15.26,3.9,19.1,7.1
2020-05-18,108,서울,14.07,3.2,19.1,8.5
2020-05-19,108,서울,15.29,3.0,13.0,7.6
2020-05-20,108,서울,20.91,4.5,14.4,6.0
2020-05-21,108,서울,24.35,9.4,17.4,4.8
2020-05-22,108,서울,13.07,0.7,18.5,8.6
2020-05-23,108,서울,23.24,6.8,20.1,7.4
2020-05-24,108,서울,10.59,1.1,17.1,8.4
2020-05-25,108,서울,16.88,2.5,16.6,8.1
2020-05-26,108,서울,18.49,4.8,16.2,7.8
2020-05-27,108,서울,30.06,13.2,17.4,1.5
2020-05-28,108,서울,22.83,8.4,18.7,3.9
2020-05-29,108,서울,28.09,12.7,20.7,1.3
2020-05-30,108,서울,26.5,11.3,22.6,1.1
2020-05-31,108,서울,19.15,5.0,21.2,8.5
2020-06-01,108,서울,30.35,11.5,19.7,3.8
2020-06-02,108,서울,5.89,0.2,17.9,9.3
2020-06-03,108,서울,24.64,9.5,22.0,5.8
2020-06-04,108,서울,19.77,4.7,21.9,8.4
2020-06-05,108,서울,23.36,8.8,23.0,5.5
2020-06-06,108,서울,23.38,8.6,24.6,2.3
2020-06-07,108,서울,26.04,9.2,22.7,3.3
2020-06-08,108,서울,26.13,11.3,25.0,3.0
2020-06-09,108,서울,28.36,12.9,26.7,3.0
2020-06-10,108,서울,18.85,5.2,25.8,9.0
2020-06-11,108,서울,26.03,8.0,26.1,5.8
2020-06-12,108,서울,11.51,0.5,24.7,8.1
2020-06-13,108,서울,28.11,9.7,26.9,5.5
2020-06-14,108,서울,22.52,8.1,24.0,4.4
2020-06-15,108,서울,26.53,10.1,23.0,6.0
2020-06-16,108,서울,24.74,7.5,24.4,6.0
2020-06-17,108,서울,21.25,5.9,24.3,7.4
2020-06-18,108,서울,11.0,0.1,23.4,9.0
2020-06-19,108,서울,19.6,6.0,24.7,6.3
2020-06-20,108,서울,24.75,11.7,24.9,0.9
2020-06-21,108,서울,27.82,13.5,26.1,0.1
2020-06-22,108,서울,28.95,13.3,28.6,1.6
2020-06-23,108,서울,16.97,5.1,27.3,7.5
2020-06-24,108,서울,2.91,0.0,22.3,10.0
2020-06-25,108,서울,6.11,0.1,21.6,10.0
2020-06-26,108,서울,13.03,3.1,21.8,8.3
2020-06-27,108,서울,22.18,7.4,24.1,6.1
2020-06-28,108,서울,28.6,12.4,25.2,1.9
2020-06-29,108,서울,8.4,1.7,23.8,8.6
2020-06-30,108,서울,6.2,0.0,20.1,10.0
2020-07-01,108,서울,9.47,0.2,21.1,7.6
2020-07-02,108,서울,19.15,5.4,24.2,6.6
2020-07-03,108,서울,27.47,9.6,25.5,6.8
2020-07-04,108,서울,26.88,9.5,24.2,7.6
2020-07-05,108,서울,20.85,6.4,23.8,5.3
2020-07-06,108,서울,19.28,5.0,25.6,7.4
2020-07-07,108,서울,15.15,4.0,24.1,6.3
2020-07-08,108,서울,25.81,10.0,25.5,2.9
2020-07-09,108,서울,23.1,7.7,27.5,4.8
2020-07-10,108,서울,12.3,3.1,24.5,6.6
2020-07-11,108,서울,21.82,6.6,25.8,7.3
2020-07-12,108,서울,7.67,0.0,23.5,9.1
2020-07-13,108,서울,4.58,0.0,18.7,10.0
2020-07-14,108,서울,12.46,0.1,20.3,9.9
2020-07-15,108,서울,26.6,9.3,23.4,5.1
2020-07-16,108,서울,25.76,10.2,25.0,4.1
2020-07-17,108,서울,22.28,7.5,26.0,4.5
2020-07-18,108,서울,15.49,4.3,26.1,5.4
2020-07-19,108,서울,4.92,0.0,24.0,9.9
2020-07-20,108,서울,5.15,0.0,23.8,9.6
2020-07-21,108,서울,17.83,4.0,25.0,6.3
2020-07-22,108,서울,4.5,0.0,23.7,9.8
2020-07-23,108,서울,2.72,0.0,21.1,10.0
2020-07-24,108,서울,10.46,1.0,22.5,9.3
2020-07-25,108,서울,15.59,1.9,24.3,7.8
2020-07-26,108,서울,18.14,5.6,25.4,7.4
2020-07-27,108,서울,7.72,0.0,24.3,10.0
2020-07-28,108,서울,8.38,0.0,24.4,9.9
2020-07-29,108,서울,3.18,0.0,23.7,10.0
2020-07-30,108,서울,15.34,3.0,25.3,8.3
2020-07-31,108,서울,14.5,5.0,26.2,6.9
2020-08-01,108,서울,5.31,0.0,25.3,9.8
2020-08-02,108,서울,2.55,0.0,24.9,10.0
2020-08-03,108,서울,3.09,0.0,25.0,10.0
2020-08-04,108,서울,8.06,0.4,27.0,9.6
2020-08-05,108,서울,5.02,0.1,26.5,9.8
2020-08-06,108,서울,6.74,0.2,24.1,8.0
2020-08-07,108,서울,6.7,0.0,24.3,9.0
2020-08-08,108,서울,6.96,1.8,24.2,9.1
2020-08-09,108,서울,1.43,0.0,24.9,9.8
2020-08-10,108,서울,7.77,0.2,26.5,9.9
2020-08-11,108,서울,7.44,0.5,24.6,9.5
2020-08-12,108,서울,13.62,2.1,27.2,8.3
2020-08-13,108,서울,7.96,0.2,28.0,8.5
2020-08-14,108,서울,4.14,0.0,27.1,9.3
2020-08-15,108,서울,3.25,0.0,26.1,9.3
2020-08-16,108,서울,14.3,2.4,27.4,8.3
2020-08-17,108,서울,18.44,5.8,28.2,4.4
2020-08-18,108,서울,19.81,7.9,27.5,2.8
2020-08-19,108,서울,22.54,9.4,27.1,2.3
2020-08-20,108,서울,15.16,3.1,27.7,6.4
2020-08-21,108,서울,8.74,0.8,26.6,8.8
2020-08-22,108,서울,7.56,0.6,24.3,9.0
2020-08-23,108,서울,18.72,6.8,25.3,6.0
2020-08-24,108,서울,20.25,8.8,27.8,5.9
2020-08-25,108,서울,21.21,7.6,29.9,5.9
2020-08-26,108,서울,19.68,7.5,30.2,6.4
2020-08-27,108,서울,5.5,0.5,27.1,9.9
2020-08-28,108,서울,10.18,2.0,27.3,8.9
2020-08-29,108,서울,8.7,1.7,26.8,8.4
2020-08-30,108,서울,12.89,2.4,26.8,7.9
2020-08-31,108,서울,12.25,1.9,26.4,8.8
2020-09-01,108,서울,11.35,1.0,26.6,8.8
2020-09-02,108,서울,3.34,0.0,24.3,9.6
2020-09-03,108,서울,13.51,2.8,22.7,7.4
2020-09-04,108,서울,21.21,10.1,23.3,1.6
2020-09-05,108,서울,14.49,3.3,23.3,8.0
2020-09-06,108,서울,7.13,0.0,21.7,9.4
2020-09-07,108,서울,3.37,0.0,19.2,10.0
2020-09-08,108,서울,21.87,9.5,23.4,5.4
2020-09-09,108,서울,12.29,3.1,21.1,7.6
2020-09-10,108,서울,19.17,9.0,22.8,6.3
2020-09-11,108,서울,12.87,4.5,22.4,7.6
2020-09-12,108,서울,7.34,0.0,20.2,9.5
2020-09-13,108,서울,20.53,9.8,21.5,2.8
2020-09-14,108,서울,13.86,5.7,21.3,4.6
2020-09-15,108,서울,16.56,5.1,23.0,7.5
2020-09-16,108,서울,6.21,0.3,22.5,9.4
2020-09-17,108,서울,9.35,0.7,21.3,8.4
2020-09-18,108,서울,21.24,9.8,21.5,3.1
2020-09-19,108,서울,21.25,9.7,21.2,1.5
2020-09-20,108,서울,22.19,11.4,19.7,0.0
2020-09-21,108,서울,19.54,9.6,19.1,4.5
2020-09-22,108,서울,21.71,10.7,20.2,3.1
2020-09-23,108,서울,16.99,7.2,19.2,7.6
2020-09-24,108,서울,18.54,8.0,20.6,6.6
2020-09-25,108,서울,13.39,3.5,20.1,4.9
2020-09-26,108,서울,15.92,8.0,19.3,4.0
2020-09-27,108,서울,18.7,9.8,20.4,1.1
2020-09-28,108,서울,19.29,10.5,20.7,1.1
2020-09-29,108,서울,14.84,6.3,19.6,6.8
2020-09-30,108,서울,14.0,4.9,19.6,7.1
2020-10-01,108,서울,10.89,2.5,18.8,5.5
2020-10-02,108,서울,6.34,1.9,19.2,9.1
2020-10-03,108,서울,9.79,1.8,19.9,8.0
2020-10-04,108,서울,12.36,4.3,16.6,7.1
2020-10-05,108,서울,19.44,10.5,13.3,2.3
2020-10-06,108,서울,19.81,10.8,14.2,2.5
2020-10-07,108,서울,16.99,8.9,16.0,3.8
2020-10-08,108,서울,19.27,10.8,17.2,0.1
2020-10-09,108,서울,18.55,10.6,17.2,4.6
2020-10-10,108,서울,15.28,7.6,16.9,5.3
2020-10-11,108,서울,11.45,4.9,16.9,5.8
2020-10-12,108,서울,13.59,7.5,16.2,2.6
2020-10-13,108,서울,14.16,7.1,13.6,3.5
2020-10-14,108,서울,12.19,5.8,12.8,6.6
2020-10-15,108,서울,14.48,7.2,11.7,6.6
2020-10-16,108,서울,5.28,0.0,11.8,7.6
2020-10-17,108,서울,17.65,10.1,13.1,1.0
2020-10-18,108,서울,15.96,9.7,13.6,0.5
2020-10-19,108,서울,15.27,9.8,15.1,0.0
2020-10-20,108,서울,15.67,10.0,15.2,0.4
2020-10-21,108,서울,4.72,0.1,14.1,7.3
2020-10-22,108,서울,11.01,5.4,13.5,4.6
2020-10-23,108,서울,17.01,9.9,8.6,0.0
2020-10-24,108,서울,16.65,9.9,8.7,0.0
2020-10-25,108,서울,13.83,8.8,11.8,2.8
2020-10-26,108,서울,13.69,9.2,12.9,1.6
2020-10-27,108,서울,12.23,8.3,14.0,1.1
2020-10-28,108,서울,15.27,9.2,13.8,3.8
2020-10-29,108,서울,13.77,9.0,10.8,3.1
2020-10-30,108,서울,14.62,9.7,11.9,0.4
2020-10-31,108,서울,11.03,5.8,13.6,6.1
2020-11-01,108,서울,1.61,0.0,13.7,8.6
2020-11-02,108,서울,14.6,9.6,10.8,3.0
2020-11-03,108,서울,15.22,9.2,5.1,1.5
2020-11-04,108,서울,15.36,9.6,4.9,0.0
2020-11-05,108,서울,12.77,8.4,9.6,5.3
2020-11-06,108,서울,5.65,0.3,13.5,8.9
2020-11-07,108,서울,11.01,7.0,14.6,3.6
2020-11-08,108,서울,14.66,9.5,8.5,0.0
2020-11-09,108,서울,10.48,6.0,5.5,2.4
2020-11-10,108,서울,13.61,9.6,7.7,0.0
2020-11-11,108,서울,12.96,9.6,9.3,0.0
2020-11-12,108,서울,12.27,9.4,10.4,2.0
2020-11-13,108,서울,8.92,5.5,12.2,3.0
2020-11-14,108,서울,11.58,8.0,12.5,1.3
2020-11-15,108,서울,9.52,6.8,11.1,3.4
2020-11-16,108,서울,10.76,8.4,12.4,2.1
2020-11-17,108,서울,5.7,1.3,15.9,7.4
2020-11-18,108,서울,2.63,0.0,16.6,9.8
2020-11-19,108,서울,0.96,0.0,13.6,9.8
2020-11-20,108,서울,2.74,0.0,2.8,6.6
2020-11-21,108,서울,10.52,6.6,6.5,6.1
2020-11-22,108,서울,3.61,0.4,5.6,7.8
2020-11-23,108,서울,12.35,9.2,1.7,0.3
2020-11-24,108,서울,6.33,1.3,2.9,6.1
2020-11-25,108,서울,8.32,4.6,4.6,5.4
2020-11-26,108,서울,9.8,6.6,5.6,5.5
2020-11-27,108,서울,8.52,5.0,4.1,4.9
2020-11-28,108,서울,11.89,9.0,-0.1,2.9
2020-11-29,108,서울,5.61,1.5,-0.6,4.1
2020-11-30,108,서울,11.55,9.1,-0.2,0.0
2020-12-01,108,서울,10.69,7.3,1.1,4.4
2020-12-02,108,서울,6.38,3.4,2.4,6.6
2020-12-03,108,서울,11.52,9.1,0.7,1.0
2020-12-04,108,서울,11.62,9.0,-0.6,0.9
2020-12-05,108,서울,8.18,5.1,2.1,5.6
2020-12-06,108,서울,8.37,6.0,4.5,4.3
2020-12-07,108,서울,8.93,7.4,3.4,3.8
2020-12-08,108,서울,11.4,8.7,-0.5,0.4
2020-12-09,108,서울,8.48,5.9,1.5,4.5
2020-12-10,108,서울,4.74,1.1,5.8,7.8
2020-12-11,108,서울,5.85,2.4,5.3,6.5
2020-12-12,108,서울,10.22,8.6,2.3,1.8
2020-12-13,108,서울,1.9,1.1,-1.1,5.4
2020-12-14,108,서울,11.44,8.9,-7.7,0.0
2020-12-15,108,서울,11.61,9.0,-8.3,0.0
2020-12-16,108,서울,11.44,9.0,-8.3,0.0
2020-12-17,108,서울,11.15,9.0,-4.9,2.3
2020-12-18,108,서울,8.45,5.5,-2.1,4.1
2020-12-19,108,서울,11.27,9.0,-5.1,1.4
2020-12-20,108,서울,11.0,9.1,-3.7,0.0
2020-12-21,108,서울,9.99,8.8,-1.0,0.9
2020-12-22,108,서울,7.83,5.2,2.0,4.8
2020-12-23,108,서울,4.6,1.7,4.5,7.8
2020-12-24,108,서울,9.82,7.9,2.6,1.3
2020-12-25,108,서울,10.88,9.0,-0.8,0.1
2020-12-26,108,서울,8.99,8.2,2.2,3.0
2020-12-27,108,서울,8.12,5.9,5.8,7.5
2020-12-28,108,서울,9.12,8.0,6.7,5.3
2020-12-29,108,서울,1.98,0.0,0.1,8.5
2020-12-30,108,서울,11.36,8.3,-10.9,0.8
2020-12-31,108,서울,9.06,6.0,-8.9,0.4
2021-01-01,108,서울,9.54,6.5,-4.2,3.9
2021-01-02,108,서울,11.34,9.0,-5.0,0.0
2021-01-03,108,서울,8.8,5.5,-5.6,2.9
2021-01-04,108,서울,7.44,4.6,-3.5,4.8
2021-01-05,108,서울,10.46,8.6,-5.5,2.6
2021-01-06,108,서울,11.78,9.1,-7.4,3.6
2021-01-08,108,서울,12.38,9.2,-14.9,0.0
2021-01-09,108,서울,11.59,9.0,-12.2,0.8
2021-01-10,108,서울,9.84,6.2,-7.7,3.0
2021-01-11,108,서울,4.47,0.0,-6.7,6.9
2021-01-12,108,서울,6.13,3.6,-3.9,6.1
2021-01-13,108,서울,8.27,6.1,2.0,3.0
2021-01-14,108,서울,10.21,8.0,1.7,0.0
2021-01-15,108,서울,2.11,0.0,4.5,8.5
2021-01-16,108,서울,11.86,8.9,-4.9,0.8
2021-01-17,108,서울,10.83,7.0,-5.5,2.3
2021-01-18,108,서울,4.54,2.5,-3.8,4.3
2021-01-19,108,서울,12.48,9.2,-6.3,0.0
2021-01-20,108,서울,11.92,8.9,-0.1,1.9
2021-01-21,108,서울,2.77,0.0,4.5,9.6
2021-01-22,108,서울,2.34,0.0,5.5,9.5
2021-01-23,108,서울,9.72,5.3,7.6,6.5
2021-01-24,108,서울,12.4,8.2,7.3,3.4
2021-01-25,108,서울,10.74,7.6,7.9,6.3
2021-01-26,108,서울,1.95,0.0,5.3,8.4
2021-01-27,108,서울,12.4,8.4,1.7,6.4
2021-01-28,108,서울,6.14,2.3,-2.6,5.1
2021-01-29,108,서울,14.42,9.6,-8.8,0.3
2021-01-30,108,서울,10.46,6.4,-1.6,3.9
2021-01-31,108,서울,10.92,6.7,3.2,4.8
2021-02-01,108,서울,5.8,1.1,5.0,7.6
2021-02-02,108,서울,14.69,9.6,-5.6,1.8
2021-02-03,108,서울,11.7,6.6,-3.2,5.0
2021-02-04,108,서울,15.33,9.6,-3.6,0.1
2021-02-05,108,서울,7.95,2.7,1.4,6.0
2021-02-06,108,서울,4.77,0.1,6.8,9.0
2021-02-07,108,서울,11.38,6.0,3.6,4.4
2021-02-08,108,서울,15.91,9.6,-3.1,0.0
2021-02-09,108,서울,15.46,9.7,-0.9,0.1
2021-02-10,108,서울,6.15,0.7,3.4,6.3
2021-02-11,108,서울,11.22,5.2,5.5,5.3
2021-02-12,108,서울,14.72,9.2,6.5,4.0
2021-02-13,108,서울,14.36,9.3,7.6,1.1
2021-02-14,108,서울,7.21,1.7,9.5,8.1
2021-02-15,108,서울,9.69,4.3,1.2,5.8
2021-02-16,108,서울,7.31,2.8,-5.1,4.0
2021-02-17,108,서울,17.28,9.8,-8.3,1.6
2021-02-18,108,서울,17.05,9.9,-5.8,0.0
2021-02-19,108,서울,14.8,8.9,1.6,3.3
2021-02-20,108,서울,15.25,7.8,8.8,2.4
2021-02-21,108,서울,15.34,9.7,10.8,0.8
2021-02-22,108,서울,13.04,6.3,7.8,2.6
2021-02-23,108,서울,17.53,10.0,0.0,3.3
2021-02-24,108,서울,16.1,8.4,2.9,6.5
2021-02-25,108,서울,5.22,0.0,4.2,8.1
2021-02-26,108,서울,18.2,9.1,8.2,4.5
2021-02-27,108,서울,17.96,10.3,9.5,3.5
2021-02-28,108,서울,7.13,2.6,7.8,6.1
2021-03-01,108,서울,1.4,0.0,4.7,10.0
2021-03-02,108,서울,12.9,4.7,2.3,5.5
2021-03-03,108,서울,16.52,10.4,4.4,4.5
2021-03-04,108,서울,9.85,1.9,7.2,6.3
2021-03-05,108,서울,18.95,10.5,9.0,1.3
2021-03-06,108,서울,12.71,3.6,6.6,4.9
2021-03-07,108,서울,18.17,9.6,6.2,3.5
2021-03-08,108,서울,19.12,10.8,7.0,0.0
2021-03-09,108,서울,15.57,9.4,6.6,4.3
2021-03-10,108,서울,19.1,10.2,8.8,0.4
2021-03-11,108,서울,16.6,7.9,10.2,6.4
2021-03-12,108,서울,7.41,0.1,10.5,7.0
2021-03-13,108,서울,14.87,6.0,9.2,5.0
2021-03-14,108,서울,17.99,8.2,9.1,3.5
2021-03-15,108,서울,12.75,2.7,10.6,8.9
2021-03-16,108,서울,21.13,10.6,8.4,1.9
2021-03-17,108,서울,20.79,10.7,8.8,0.3
2021-03-18,108,서울,16.63,8.1,11.7,5.0
2021-03-19,108,서울,19.09,8.8,15.3,6.8
2021-03-20,108,서울,2.0,0.0,9.9,9.8
2021-03-21,108,서울,10.42,2.9,5.8,6.8
2021-03-22,108,서울,22.58,11.1,6.2,0.4
2021-03-23,108,서울,20.89,10.3,9.1,0.3
2021-03-24,108,서울,19.53,7.9,10.8,4.3
2021-03-25,108,서울,20.86,9.7,11.9,2.4
2021-03-26,108,서울,16.98,7.3,12.6,5.5
2021-03-27,108,서울,3.72,0.0,12.1,9.6
2021-03-28,108,서울,2.35,0.0,9.0,10.0
2021-03-29,108,서울,18.24,7.1,10.2,5.5
2021-03-30,108,서울,24.53,11.1,10.8,0.6
2021-03-31,108,서울,23.29,11.4,14.5,3.8
2021-04-01,108,서울,20.91,10.0,17.7,5.3
2021-04-02,108,서울,15.37,3.4,17.8,8.1
2021-04-03,108,서울,1.98,0.0,14.9,9.9
2021-04-04,108,서울,12.91,1.5,11.9,6.3
2021-04-05,108,서울,25.81,12.0,11.9,2.3
2021-04-06,108,서울,23.34,10.6,13.9,2.4
2021-04-07,108,서울,24.49,11.9,14.1,0.0
2021-04-08,108,서울,25.85,12.1,13.0,0.0
2021-04-09,108,서울,25.3,11.9,13.6,0.6
2021-04-10,108,서울,23.77,11.5,12.6,0.5
2021-04-11,108,서울,22.57,10.6,15.0,3.5
2021-04-12,108,서울,5.39,0.0,13.8,9.8
2021-04-13,108,서울,14.95,2.9,10.4,6.6
2021-04-14,108,서울,27.31,12.4,8.4,0.3
2021-04-15,108,서울,24.78,11.1,11.6,4.9
2021-04-16,108,서울,8.59,3.7,11.3,6.9
2021-04-17,108,서울,13.62,3.5,9.6,3.8
2021-04-18,108,서울,26.94,11.9,9.9,0.9
2021-04-19,108,서울,26.18,12.1,12.2,0.0
2021-04-20,108,서울,24.8,11.0,14.8,2.9
2021-04-21,108,서울,25.12,11.1,19.1,3.9
2021-04-22,108,서울,15.7,2.6,20.9,8.9
2021-04-23,108,서울,8.36,0.3,19.0,9.6
2021-04-24,108,서울,13.65,1.6,18.3,6.8
2021-04-25,108,서울,27.12,11.5,18.2,1.1
2021-04-26,108,서울,21.57,9.2,16.2,4.5
2021-04-27,108,서울,10.37,0.5,15.4,9.4
2021-04-28,108,서울,16.09,2.2,14.5,7.9
2021-04-29,108,서울,15.99,4.4,14.6,7.6
2021-04-30,108,서울,9.45,1.1,11.3,9.5
2021-05-01,108,서울,11.89,1.2,10.2,9.4
2021-05-02,108,서울,27.71,10.8,12.4,2.6
2021-05-03,108,서울,27.7,11.6,14.1,3.8
2021-05-04,108,서울,3.68,0.0,13.8,9.6
2021-05-05,108,서울,28.34,11.5,13.9,2.6
2021-05-06,108,서울,23.81,10.6,15.7,4.8
2021-05-07,108,서울,17.12,5.9,14.4,3.1
2021-05-08,108,서울,23.01,8.9,14.3,1.1
2021-05-09,108,서울,30.44,13.0,15.7,0.3
2021-05-10,108,서울,4.69,0.0,13.2,8.6
2021-05-11,108,서울,27.17,13.2,18.5,6.0
